enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
21234,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,24
12987,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,8
23825,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,102
4443,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,29
8421,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,10
26156,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,3,102
25978,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Public Sector,2,45
23278,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,14,<10,Pvt Ltd,4,28
17637,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,3,,,,59
4922,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,10,<10,Pvt Ltd,1,14
25994,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,>4,24
27853,city_26,0.698,,Has relevent experience,Full time course,,,2,<10,Public Sector,never,28
9901,city_166,0.649,Male,Has relevent experience,Part time course,Graduate,STEM,1,10/49,Early Stage Startup,never,19
9627,city_11,0.55,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,25
14350,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,Humanities,1,,,,74
12113,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,3,,,1,13
2997,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Public Sector,4,74
29671,city_40,0.7759999999999999,Male,No relevent experience,Full time course,Graduate,STEM,9,,,1,50
6348,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,,,2,298
25837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,50-99,Pvt Ltd,>4,30
11411,city_75,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,2,44
27261,city_14,0.698,Male,No relevent experience,Full time course,High School,,2,,,never,13
17691,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,13
4191,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,37
14212,city_16,0.91,,No relevent experience,no_enrollment,Masters,Business Degree,2,,,2,312
6221,city_103,0.92,,Has relevent experience,no_enrollment,High School,,6,100-500,Pvt Ltd,>4,22
33136,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,,,3,15
16510,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,>4,218
21031,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,,,1,35
25554,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,3,55
1398,city_103,0.92,Male,Has relevent experience,no_enrollment,,,8,,,1,12
10998,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Funded Startup,2,146
19292,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,1,25
1841,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,61
29879,city_46,0.762,Male,Has relevent experience,,Phd,STEM,15,<10,Funded Startup,>4,19
26099,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,60
33149,city_145,0.555,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Pvt Ltd,1,25
14939,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,150
27291,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,9,,,1,23
4521,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,11,,Pvt Ltd,never,22
12688,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,150
9743,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,44
24224,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Pvt Ltd,never,100
30825,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,2,10000+,,never,34
12791,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,1,23
30506,city_61,0.913,Female,No relevent experience,no_enrollment,Graduate,Other,3,,,>4,99
8783,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,>4,18
30946,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,3
13248,city_143,0.74,,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,,,43
21007,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,135
27223,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,17
23096,city_114,0.926,,No relevent experience,no_enrollment,High School,,<1,,,1,3
15916,city_100,0.887,Male,Has relevent experience,no_enrollment,Phd,STEM,10,,,2,88
24592,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,2,167
16178,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,48
346,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,High School,,>20,500-999,Pvt Ltd,>4,37
17987,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,45
7763,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,3,,Pvt Ltd,,56
17711,city_103,0.92,Male,No relevent experience,no_enrollment,,,5,,,never,31
22598,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,1,6
14913,city_114,0.926,Female,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Funded Startup,2,214
23788,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,46
18145,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,3,28
3981,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,23
32671,city_145,0.555,,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,never,42
23703,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,31
30839,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,23
6632,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Public Sector,>4,105
3406,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,39
5933,city_173,0.878,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,248
29504,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,55
15044,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,2,14
12544,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Funded Startup,1,212
26558,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,68
5100,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,2,26
6774,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,2,70
7157,city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,18,,,4,110
6333,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,66
19178,city_90,0.698,Male,No relevent experience,Part time course,Graduate,STEM,18,10/49,Early Stage Startup,1,97
15993,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,4,22
4874,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,28
25368,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,166
2450,city_21,0.624,,Has relevent experience,Full time course,,,3,100-500,Pvt Ltd,3,107
17088,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,1,5000-9999,,never,3
21322,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,NGO,1,15
22352,city_160,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Other,,42
1318,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,NGO,2,25
28487,city_21,0.624,,No relevent experience,no_enrollment,High School,,2,,,never,104
18168,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,30
6293,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,,1,106
8231,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,28
25191,city_10,0.895,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,36
22688,city_128,0.527,,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,18
2942,city_134,0.698,,Has relevent experience,no_enrollment,High School,,12,50-99,,1,48
8668,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Business Degree,14,100-500,Pvt Ltd,1,24
28464,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,34
17622,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,136
8955,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,80
10440,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,2
23077,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,104
16297,city_21,0.624,,Has relevent experience,no_enrollment,Masters,No Major,>20,1000-4999,Pvt Ltd,1,72
19609,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,9
19581,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,242
25542,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,1,25
6937,city_65,0.802,,No relevent experience,Full time course,Masters,STEM,3,,,,302
9065,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,<10,Early Stage Startup,1,188
12962,city_16,0.91,Male,No relevent experience,Full time course,High School,,1,,,never,204
8936,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,50-99,Pvt Ltd,1,12
32997,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,54
15053,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,20,10/49,Pvt Ltd,1,334
12995,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,12
9814,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,NGO,1,47
17742,city_150,0.698,,No relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,2,44
4054,city_67,0.855,Male,No relevent experience,no_enrollment,High School,,3,,,never,46
17897,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,36
31866,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,216
15609,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,34
31607,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,NGO,2,11
28942,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,34
5827,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,50-99,Funded Startup,1,28
1544,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,83
713,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Other,2,122
21829,city_102,0.804,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Funded Startup,1,110
13547,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,100-500,Pvt Ltd,1,44
32854,city_10,0.895,,No relevent experience,Full time course,High School,,8,,,,110
31395,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,26
18430,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,316
25087,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,,2,60
14906,city_28,0.939,,Has relevent experience,no_enrollment,Masters,No Major,4,<10,Pvt Ltd,1,38
571,city_16,0.91,Other,No relevent experience,Full time course,Graduate,STEM,8,,,1,53
4617,city_93,0.865,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Early Stage Startup,4,92
7143,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,100-500,Pvt Ltd,1,17
17665,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,,2,91
1618,city_21,0.624,,No relevent experience,Full time course,Primary School,,3,<10,Early Stage Startup,2,14
13503,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,,2,46
10808,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,Early Stage Startup,1,102
24992,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,,1,73
15346,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,86
5241,city_162,0.767,,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,never,4
8328,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,9
20191,city_16,0.91,Female,No relevent experience,Full time course,High School,,<1,50-99,Funded Startup,1,94
23929,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,18,,,>4,18
28234,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,27
6608,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1,192
24225,city_21,0.624,,Has relevent experience,Full time course,Masters,No Major,2,,,1,45
11723,city_159,0.843,Female,No relevent experience,Full time course,High School,,3,,,never,37
7822,city_98,0.949,,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Public Sector,1,50
13574,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,316
13727,city_173,0.878,Male,Has relevent experience,,High School,,5,50-99,Pvt Ltd,1,36
3440,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,24
13620,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,No Major,<1,10/49,Pvt Ltd,4,146
12337,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,214
30733,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,55
14151,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,,1,69
8120,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,,2,160
12415,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Pvt Ltd,>4,15
27449,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,94
33302,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,7
15676,city_10,0.895,,Has relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,2,13
32401,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,,1,332
30436,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,6,10000+,Pvt Ltd,1,12
4971,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Funded Startup,1,95
2914,city_114,0.926,Male,Has relevent experience,no_enrollment,,,>20,,Pvt Ltd,3,58
15762,city_114,0.926,,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,50
24307,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,26
20086,city_102,0.804,Female,Has relevent experience,Part time course,High School,,3,,,1,2
9162,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,1,24
23917,city_160,0.92,,No relevent experience,no_enrollment,Primary School,,3,,,never,48
23839,city_165,0.903,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,NGO,>4,18
6942,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,5,,,,11
20024,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10/49,Pvt Ltd,>4,52
20016,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,68
31041,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,202
29773,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Early Stage Startup,1,96
31531,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,4,108
18562,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,1,192
14511,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,8
14901,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,108
22946,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,63
1375,city_23,0.899,,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Funded Startup,1,23
19926,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,22
21299,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,2,11
33060,city_152,0.698,Female,No relevent experience,Part time course,Graduate,Other,3,10/49,Funded Startup,1,14
26945,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,41
27374,city_20,0.7959999999999999,Male,No relevent experience,Full time course,High School,,4,1000-4999,,1,53
16435,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,53
7306,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,15,,,>4,50
26306,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,3,9
681,city_65,0.802,Male,Has relevent experience,Part time course,Graduate,No Major,9,10000+,Pvt Ltd,1,13
3957,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,21
5465,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,Humanities,<1,10/49,Pvt Ltd,1,59
7692,city_11,0.55,Male,Has relevent experience,Full time course,Masters,STEM,>20,,,>4,128
4630,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,12,,Pvt Ltd,never,34
33376,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,8,1000-4999,Public Sector,4,74
24552,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,>4,16
